center_lat,center_lon,filename,state,index_right,ecoregion,biome
-17.58146741467364,-53.80908551875932,im_0000163072-0000069888_65_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-19.39525580483937,-53.98731127112863,im_0000186368-0000069888_7_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-21.33750328063418,-53.406640271473776,im_0000209664-0000069888_24_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-20.55471134205243,-52.90250573402589,im_0000186368-0000093184_48_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-21.077620668938412,-54.494769575127755,im_0000186368-0000069888_32_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-20.006020366512228,-53.917602005080965,im_0000186368-0000069888_52_s2_20m_og.tif,Mato Grosso do Sul,20,Cerrado,7.0
-10.465822217634496,-45.135222629886464,im_0000069888-0000163072_18_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-7.335552778591612,-44.033618596970705,im_0000046592-0000186368_23_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-10.518553324812313,-44.59695211164205,im_0000069888-0000186368_57_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-7.574055486525344,-45.003080451592474,im_0000046592-0000163072_56_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-9.253725404772029,-45.281198863555886,im_0000069888-0000163072_16_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.364932262664171,-44.20025608217487,im_0000046592-0000186368_49_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-7.870499530284787,-45.24616456747521,im_0000046592-0000163072_21_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.739709399198835,-44.30904206308175,im_0000069888-0000186368_3_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-9.832869268443881,-45.55895794940564,im_0000069888-0000163072_56_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-10.300711868413329,-45.00963815316655,im_0000069888-0000163072_40_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-9.516302962320164,-44.9100149881577,im_0000069888-0000186368_2_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-9.865567944785832,-45.047726721213216,im_0000069888-0000163072_4_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-10.360898992449336,-45.35252509711497,im_0000069888-0000163072_17_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.74312299727849,-45.641872450129874,im_0000069888-0000163072_9_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.13936529482176,-44.099285444239825,im_0000046592-0000186368_68_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-7.7992631282541085,-45.18391131828575,im_0000046592-0000163072_29_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.951082985552159,-44.47729651579732,im_0000069888-0000186368_22_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-9.080081060351725,-44.88423333950347,im_0000069888-0000186368_70_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.7927998324903,-44.50640193100279,im_0000069888-0000186368_26_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-10.68815525045408,-44.80473243685889,im_0000093184-0000186368_9_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-8.47344874898581,-44.56012118499315,im_0000046592-0000186368_76_s2_20m_og.tif,Piaue,20,Cerrado,7.0
-14.298753871915672,-47.90158454733253,im_0000116480-0000139776_42_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.028819277601464,-48.33717762860208,im_0000139776-0000139776_72_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.144513137632348,-49.565983105749176,im_0000116480-0000116480_14_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.45058287777743,-50.76505434699192,im_0000163072-0000116480_52_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.233361093513622,-49.178899049822085,im_0000139776-0000116480_21_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.905579569183963,-51.51020687516905,im_0000163072-0000093184_50_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.2178156648165,-50.41749616356608,im_0000116480-0000116480_55_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.30325002261812,-50.153121975449686,im_0000139776-0000116480_36_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.46638865249607,-52.0049989336621,im_0000139776-0000093184_17_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.318701045504975,-49.5420879191916,im_0000139776-0000116480_29_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.366675655958808,-49.29280542784843,im_0000139776-0000116480_54_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.5278379922117,-52.351479138746996,im_0000163072-0000093184_11_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.304696475636412,-49.94462299800557,im_0000163072-0000116480_68_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.756360251928008,-51.793805010365574,im_0000139776-0000093184_69_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.608416873197218,-52.33189586555318,im_0000163072-0000093184_31_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.659966447660134,-50.743764274758284,im_0000116480-0000116480_76_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.44231380288167,-48.85820049339141,im_0000139776-0000139776_12_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.833534683397573,-51.94418298892718,im_0000163072-0000093184_78_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.148843348123528,-49.924321072584455,im_0000163072-0000116480_8_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.589354292046485,-49.88371722174225,im_0000116480-0000116480_48_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.310715188040017,-53.06959237687214,im_0000163072-0000093184_59_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.427765669560785,-48.46455873589024,im_0000163072-0000139776_20_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.277032939167388,-52.74395308637881,im_0000163072-0000093184_76_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.221966212250848,-52.876005433144385,im_0000163072-0000093184_17_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.343054538268312,-48.24914273075837,im_0000163072-0000139776_66_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.757891962192865,-50.61359839008937,im_0000139776-0000116480_4_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.805399117877233,-47.07306836078909,im_0000116480-0000139776_60_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.050208329927198,-51.46969285585526,im_0000163072-0000093184_62_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.994858385579887,-48.02231812151821,im_0000139776-0000139776_17_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.732200145067047,-48.272139602031835,im_0000139776-0000139776_39_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.427208383262913,-47.36978189913378,im_0000116480-0000139776_68_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.11506211915878,-51.31832673048112,im_0000163072-0000093184_30_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.575722771137126,-52.25473058264731,im_0000163072-0000093184_14_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.98534539213192,-48.86439886885182,im_0000163072-0000139776_51_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.262911092079305,-48.81517119128208,im_0000116480-0000139776_40_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.578215182523403,-49.978669147273685,im_0000116480-0000116480_31_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.277917531605954,-51.51811204966929,im_0000139776-0000093184_22_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.334610374597595,-49.988011626228534,im_0000163072-0000116480_27_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.382481430677464,-49.27465945910922,im_0000139776-0000116480_57_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.521998942864926,-49.165334489031856,im_0000163072-0000116480_25_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.32805267302352,-49.20638749751614,im_0000163072-0000116480_15_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.684315366141622,-47.082680334329176,im_0000139776-0000139776_8_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.932969036785902,-48.964471191502746,im_0000139776-0000139776_69_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.815029388544712,-49.68986078342925,im_0000163072-0000116480_76_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.18117812406998,-52.185470474241704,im_0000163072-0000093184_79_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.40809256483857,-47.57414862627096,im_0000163072-0000139776_7_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.06824159572875,-46.43274922626871,im_0000116480-0000163072_9_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.92642505805739,-51.19453888432946,im_0000163072-0000116480_39_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.325882993496082,-46.41954399159215,im_0000116480-0000163072_56_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.768402251017054,-52.22706247189643,im_0000139776-0000093184_50_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.90899316726361,-48.07594754398014,im_0000163072-0000139776_62_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.010125171128069,-46.28210175312185,im_0000116480-0000163072_30_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.912496596871677,-47.63586288628997,im_0000163072-0000139776_52_s2_20m_og.tif,Goits,20,Cerrado,7.0
-18.409085285932946,-50.783200315731115,im_0000163072-0000116480_74_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.4966618775709,-52.20568256813439,im_0000139776-0000093184_24_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.19195333319756,-47.548097483031505,im_0000139776-0000139776_23_s2_20m_og.tif,Goits,20,Cerrado,7.0
-15.878620962096678,-50.59383545383872,im_0000139776-0000116480_74_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.726091601135032,-52.01146680370773,im_0000139776-0000093184_47_s2_20m_og.tif,Goits,20,Cerrado,7.0
-13.563392980335431,-46.44793075457032,im_0000116480-0000163072_42_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.457949063107208,-52.88319195541733,im_0000163072-0000093184_71_s2_20m_og.tif,Goits,20,Cerrado,7.0
-17.451660856118366,-50.981189004351066,im_0000163072-0000116480_38_s2_20m_og.tif,Goits,20,Cerrado,7.0
-14.194728962014633,-47.209522452446855,im_0000116480-0000139776_38_s2_20m_og.tif,Goits,20,Cerrado,7.0
-16.384282635527555,-51.29461120698036,im_0000139776-0000093184_51_s2_20m_og.tif,Goits,20,Cerrado,7.0
-6.012963185782441,-44.55086853756672,im_0000023296-0000186368_72_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-5.894655062863902,-46.49643977991278,im_0000023296-0000163072_64_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.793868662267539,-45.50990993489272,im_0000046592-0000163072_74_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-9.757590447634666,-46.48664814331586,im_0000069888-0000163072_8_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.030484908104622,-44.6334237121773,im_0000046592-0000186368_66_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.256231539003857,-44.96400373673328,im_0000046592-0000163072_1_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-9.182219508156114,-46.6731383962991,im_0000069888-0000163072_24_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-9.24644905097066,-45.9126246767635,im_0000069888-0000163072_10_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.285696280322977,-45.94415554323609,im_0000046592-0000163072_61_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.109891404938939,-45.00514657674596,im_0000023296-0000163072_69_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.161724196832633,-46.0847418852008,im_0000023296-0000163072_73_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.859989241460589,-46.497068600611655,im_0000046592-0000163072_48_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-5.299970344776776,-45.794406385373364,im_0000023296-0000163072_27_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-5.948643811439482,-44.47208628714944,im_0000023296-0000186368_5_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-9.187789062917654,-46.23547918987605,im_0000069888-0000163072_50_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.620498386714324,-47.20071896266248,im_0000046592-0000139776_10_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.814080756160231,-45.115190199050595,im_0000046592-0000163072_14_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-8.676557834725234,-46.035065049988994,im_0000069888-0000163072_35_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.839417821454253,-46.14977991177105,im_0000046592-0000163072_58_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.616541225182347,-45.724697119325704,im_0000046592-0000163072_54_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-5.761884063871036,-45.86815807019958,im_0000023296-0000163072_58_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-9.188238220559713,-46.84067419678738,im_0000069888-0000163072_66_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.297015052902883,-45.969038876606206,im_0000046592-0000163072_42_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-7.237097423452113,-45.644297901396996,im_0000046592-0000163072_47_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-8.930960723187884,-46.78830241572321,im_0000069888-0000163072_25_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-6.3686960382937725,-44.09129043821115,im_0000023296-0000186368_51_s2_20m_og.tif,Maranhto,20,Cerrado,7.0
-23.624793657059307,-48.53049507774461,im_0000232960-0000139776_46_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.744804004735823,-48.074779734110784,im_0000209664-0000139776_6_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-20.550129934103428,-48.58987371802489,im_0000186368-0000139776_25_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-20.139060860090325,-49.82137414102435,im_0000186368-0000116480_54_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-20.280455685810736,-47.83151595517121,im_0000186368-0000139776_1_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-21.814149370387998,-48.52465602839781,im_0000209664-0000139776_3_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.175092451547233,-48.07468990258237,im_0000209664-0000139776_25_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.534328733666612,-49.200817942754604,im_0000209664-0000116480_9_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.17814672351323,-47.823071791500475,im_0000209664-0000139776_55_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-20.519407551386532,-48.20710157546158,im_0000186368-0000139776_77_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.75342783146337,-48.550527508580466,im_0000209664-0000139776_46_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.20249106771287,-47.85837558216637,im_0000209664-0000139776_16_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-24.058590107760626,-49.40015410430071,im_0000232960-0000116480_75_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-20.570611522581352,-49.662372335735206,im_0000186368-0000116480_8_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-23.68947235751591,-49.165424320560284,im_0000232960-0000116480_46_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-23.974867123280696,-49.21456216660161,im_0000232960-0000116480_18_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.816040406766504,-48.34687943367058,im_0000209664-0000139776_79_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-22.833557554806827,-49.38569122822639,im_0000209664-0000116480_66_s2_20m_og.tif,Suo Paulo,20,Cerrado,7.0
-11.768020053494153,-46.19640247501685,im_0000093184-0000163072_43_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-10.577752302035787,-46.008385086050644,im_0000069888-0000163072_30_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.674689669755988,-45.178880752694674,im_0000093184-0000163072_22_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.353447549872994,-44.33221859741202,im_0000093184-0000186368_43_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-10.806283710315798,-46.04323971907448,im_0000093184-0000163072_58_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.483433771485092,-45.59228544644647,im_0000093184-0000163072_53_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-13.869987986805425,-44.7950306317904,im_0000116480-0000186368_28_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.291378538022187,-45.21220824973551,im_0000093184-0000163072_49_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-13.095730043422805,-45.2617054218905,im_0000116480-0000163072_0_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-10.820477091804884,-45.580158190110865,im_0000093184-0000163072_35_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-13.548930104261107,-45.42645644499801,im_0000116480-0000163072_32_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.969157419890369,-45.725595434609794,im_0000116480-0000163072_20_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.081168187256367,-44.694868477611074,im_0000093184-0000186368_62_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.483887503409006,-43.34254464889754,im_0000093184-0000186368_2_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-14.145680947501704,-45.88324976697278,im_0000116480-0000163072_41_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-10.58296253068368,-45.82054736014125,im_0000069888-0000163072_78_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-13.604445988819695,-45.69056113852915,im_0000116480-0000163072_23_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.618634796026928,-43.69136047372116,im_0000093184-0000186368_69_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-10.756247548990338,-45.5713547003265,im_0000093184-0000163072_26_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-14.042105195242724,-44.89115036719119,im_0000116480-0000186368_12_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.702083711639785,-44.22855301362464,im_0000093184-0000186368_33_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-13.365943280885967,-46.04207190920511,im_0000116480-0000163072_29_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.956576431630845,-43.550594468699636,im_0000093184-0000186368_73_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-12.310602485102345,-46.097587793763715,im_0000093184-0000163072_29_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.410490570414586,-45.3038364087157,im_0000093184-0000163072_71_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-11.70432949985008,-46.272310116524956,im_0000093184-0000163072_59_s2_20m_og.tif,Bahia,20,Cerrado,7.0
-24.661000337291174,-50.27619116937407,im_0000232960-0000116480_5_s2_20m_og.tif,ParanO,20,Cerrado,7.0
-24.65174768986474,-50.27286740282282,im_0000232960-0000116480_24_s2_20m_og.tif,ParanO,20,Cerrado,7.0
-24.09380406689811,-49.966721553994894,im_0000232960-0000116480_37_s2_20m_og.tif,ParanO,20,Cerrado,7.0
-17.196359652371598,-42.317387246660346,im_0000163072-0000209664_69_s2_20m_og.tif,Minas Gerais,63,Bahia interior forests,1.0
-15.44491434292377,-42.20482834156017,im_0000139776-0000209664_24_s2_20m_og.tif,Minas Gerais,63,Bahia interior forests,1.0
-20.038359716740533,-45.07332870681061,im_0000186368-0000163072_67_s2_20m_og.tif,Minas Gerais,63,Bahia interior forests,1.0
-19.826806467330385,-43.381531532228344,im_0000186368-0000186368_34_s2_20m_og.tif,Minas Gerais,63,Bahia interior forests,1.0
-17.751608329485872,-42.68991859498472,im_0000163072-0000209664_73_s2_20m_og.tif,Minas Gerais,63,Bahia interior forests,1.0
-15.438356641349698,-43.39841985956978,im_0000139776-0000186368_24_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-15.329840155028059,-44.055627321431615,im_0000139776-0000186368_52_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-16.47276669101333,-43.603325575877456,im_0000139776-0000186368_41_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-15.660420179584046,-44.61599639566538,im_0000139776-0000186368_29_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-15.446890636548831,-43.814429667645534,im_0000139776-0000186368_74_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-14.813398698187745,-43.70465553992614,im_0000116480-0000186368_20_s2_20m_og.tif,Minas Gerais,43,Atlantic dry forests,2.0
-9.709710242991095,-44.27769085966597,im_0000069888-0000186368_41_s2_20m_og.tif,Piaue,43,Atlantic dry forests,2.0
-10.343831002051065,-43.944954878428106,im_0000069888-0000186368_62_s2_20m_og.tif,Piaue,43,Atlantic dry forests,2.0
-11.586650197630426,-43.33598694732348,im_0000093184-0000186368_12_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-10.301700015225858,-43.72864055801212,im_0000069888-0000186368_61_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-13.450834075235255,-43.531999342318365,im_0000116480-0000186368_41_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-12.959455614821875,-43.56640481770013,im_0000116480-0000186368_10_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-13.49889394293565,-43.440820340980224,im_0000116480-0000186368_54_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-13.469878359258587,-43.46687148421967,im_0000116480-0000186368_1_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-12.249247551196985,-43.92007154505797,im_0000093184-0000186368_4_s2_20m_og.tif,Bahia,43,Atlantic dry forests,2.0
-18.567458270523225,-48.80295410341807,im_0000163072-0000139776_1_s2_20m_og.tif,Minas Gerais,24,Alto ParanÃ¡ Atlantic forests,1.0
-22.102598408118784,-52.72023756287805,im_0000209664-0000093184_34_s2_20m_og.tif,Mato Grosso do Sul,24,Alto ParanÃ¡ Atlantic forests,1.0
-22.680754124978105,-55.468453511584904,im_0000209664-0000046592_35_s2_20m_og.tif,Mato Grosso do Sul,24,Alto ParanÃ¡ Atlantic forests,1.0
-18.597551832541228,-49.729027329816866,im_0000163072-0000116480_62_s2_20m_og.tif,Goits,24,Alto ParanÃ¡ Atlantic forests,1.0
-20.70472999450039,-48.9927681229525,im_0000186368-0000139776_78_s2_20m_og.tif,Suo Paulo,24,Alto ParanÃ¡ Atlantic forests,1.0
-21.345588118191248,-49.05160777406235,im_0000209664-0000139776_9_s2_20m_og.tif,Suo Paulo,24,Alto ParanÃ¡ Atlantic forests,1.0
-20.689278971613533,-49.898719086987036,im_0000186368-0000116480_69_s2_20m_og.tif,Suo Paulo,24,Alto ParanÃ¡ Atlantic forests,1.0
-22.35960641090537,-49.29954279247932,im_0000209664-0000116480_68_s2_20m_og.tif,Suo Paulo,24,Alto ParanÃ¡ Atlantic forests,1.0
-19.22304876487365,-43.65524819929957,im_0000186368-0000186368_6_s2_20m_og.tif,Minas Gerais,81,Bahia interior forests,1.0
-17.754572769923467,-43.71543532333557,im_0000163072-0000186368_17_s2_20m_og.tif,Minas Gerais,81,Bahia interior forests,1.0
-15.88437017991504,-42.65093171165393,im_0000139776-0000209664_66_s2_20m_og.tif,Minas Gerais,70,Bahia interior forests,1.0
-15.404400323609982,-42.624880568414454,im_0000139776-0000209664_27_s2_20m_og.tif,Minas Gerais,70,Bahia interior forests,1.0
-17.37925664421833,-57.575631673544045,im_0000163072-0000023296_56_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.74414773834583,-56.6769570633109,im_0000139776-0000046592_42_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-17.646505441243892,-57.03628317695871,im_0000163072-0000046592_42_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-17.07930917085082,-55.859040997120076,im_0000163072-0000046592_16_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.605268195420955,-57.84458726960945,im_0000139776-0000023296_24_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-17.38096344325816,-57.77838143316986,im_0000163072-0000023296_23_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-17.063947979492387,-57.10302800256879,im_0000163072-0000046592_12_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.30639870039439,-56.77631073373452,im_0000139776-0000046592_52_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-17.136262359864,-57.36282078273615,im_0000163072-0000046592_60_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.74558504280043,-56.463697014860905,im_0000139776-0000046592_71_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.338738050622695,-55.86056813310307,im_0000139776-0000046592_2_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.23327583626706,-56.378896052040034,im_0000139776-0000046592_40_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.899196956384866,-55.08720850500457,im_0000139776-0000069888_23_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.271903393484198,-55.95138780832757,im_0000139776-0000046592_74_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-16.276933959075276,-55.85383076847218,im_0000139776-0000046592_70_s2_20m_og.tif,Mato Grosso,77,Pantanal,9.0
-13.315996951088914,-54.33774406346365,im_0000116480-0000069888_48_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.972117286046107,-53.946348094172784,im_0000093184-0000069888_49_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.045055912834764,-57.28358937467681,im_0000093184-0000046592_76_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.411842617622616,-55.143083715676816,im_0000093184-0000069888_52_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-10.587454107104278,-53.37816367696719,im_0000069888-0000069888_56_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.771523483102222,-52.0832421949089,im_0000093184-0000093184_14_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.318323422263925,-54.704795688554896,im_0000093184-0000069888_30_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-13.018834255102176,-54.75249623014165,im_0000116480-0000069888_9_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.58323659955077,-57.87908257651964,im_0000093184-0000023296_68_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.18789261729162,-53.9644042313836,im_0000093184-0000069888_20_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.539762714081235,-54.751597914857534,im_0000093184-0000069888_15_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-11.593746888374968,-56.55864894039236,im_0000093184-0000046592_24_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-12.721042738416555,-52.51730814019545,im_0000093184-0000093184_21_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
-13.060605915813735,-56.965765427155326,im_0000116480-0000046592_44_s2_20m_og.tif,Mato Grosso,31,Mato Grosso seasonal forests,1.0
